"period"	"subject"	"perc_stock"	"condition"
167	"se94"	0	"No-shock experience"
168	"se94"	0.179981634527089	"No-shock experience"
169	"se94"	0.0400022956841139	"No-shock experience"
170	"se94"	0	"No-shock experience"
171	"se94"	0.0600125980644792	"No-shock experience"
172	"se94"	0.0599908498227153	"No-shock experience"
1	"se98"	NA	"No-shock experience"
2	"se98"	NA	"No-shock experience"
3	"se98"	NA	"No-shock experience"
4	"se98"	NA	"No-shock experience"
5	"se98"	NA	"No-shock experience"
6	"se98"	NA	"No-shock experience"
7	"se98"	NA	"No-shock experience"
8	"se98"	NA	"No-shock experience"
9	"se98"	NA	"No-shock experience"
10	"se98"	NA	"No-shock experience"
11	"se98"	NA	"No-shock experience"
12	"se98"	NA	"No-shock experience"
13	"se98"	NA	"No-shock experience"
14	"se98"	NA	"No-shock experience"
15	"se98"	NA	"No-shock experience"
16	"se98"	NA	"No-shock experience"
17	"se98"	NA	"No-shock experience"
18	"se98"	NA	"No-shock experience"
19	"se98"	NA	"No-shock experience"
20	"se98"	NA	"No-shock experience"
21	"se98"	NA	"No-shock experience"
22	"se98"	NA	"No-shock experience"
23	"se98"	NA	"No-shock experience"
24	"se98"	NA	"No-shock experience"
25	"se98"	NA	"No-shock experience"
26	"se98"	NA	"No-shock experience"
27	"se98"	NA	"No-shock experience"
28	"se98"	NA	"No-shock experience"
29	"se98"	NA	"No-shock experience"
30	"se98"	NA	"No-shock experience"
31	"se98"	NA	"No-shock experience"
32	"se98"	NA	"No-shock experience"
33	"se98"	NA	"No-shock experience"
34	"se98"	NA	"No-shock experience"
35	"se98"	NA	"No-shock experience"
36	"se98"	NA	"No-shock experience"
37	"se98"	NA	"No-shock experience"
38	"se98"	NA	"No-shock experience"
39	"se98"	NA	"No-shock experience"
40	"se98"	0.5	"No-shock experience"
41	"se98"	0.5	"No-shock experience"
42	"se98"	0.279974890144382	"No-shock experience"
43	"se98"	0.279996319470004	"No-shock experience"
44	"se98"	0.0799594208244951	"No-shock experience"
45	"se98"	0.0799926443545421	"No-shock experience"
46	"se98"	0.0800330791142148	"No-shock experience"
47	"se98"	0.16001454677698	"No-shock experience"
48	"se98"	0.15997098032103	"No-shock experience"
49	"se98"	0.630001794365692	"No-shock experience"
50	"se98"	0.629994719239571	"No-shock experience"
51	"se98"	0.0400140092811488	"No-shock experience"
52	"se98"	0.0400070034141644	"No-shock experience"
53	"se98"	0.0399860615036153	"No-shock experience"
54	"se98"	0.040034737299175	"No-shock experience"
55	"se98"	0.160027650565973	"No-shock experience"
56	"se98"	0.160010306622005	"No-shock experience"
57	"se98"	0.359989780275933	"No-shock experience"
58	"se98"	0.11002318989951	"No-shock experience"
59	"se98"	0.109979459089353	"No-shock experience"
60	"se98"	0.109970047068892	"No-shock experience"
61	"se98"	0.199982951155059	"No-shock experience"
62	"se98"	0.200017080877957	"No-shock experience"
63	"se98"	0.119996586156866	"No-shock experience"
64	"se98"	0.190027183146449	"No-shock experience"
65	"se98"	0.289986559139785	"No-shock experience"
66	"se98"	0.289998338594451	"No-shock experience"
67	"se98"	0.289971346704871	"No-shock experience"
68	"se98"	0.170015455950541	"No-shock experience"
69	"se98"	0.169971671388102	"No-shock experience"
70	"se98"	0.0599902849740933	"No-shock experience"
71	"se98"	0.0600275058652213	"No-shock experience"
72	"se98"	0.410012878300064	"No-shock experience"
73	"se98"	0.1600316580926	"No-shock experience"
74	"se98"	0.160015710919089	"No-shock experience"
75	"se98"	0.0500157035175879	"No-shock experience"
76	"se98"	0.510025747054693	"No-shock experience"
77	"se98"	0.0799905055779729	"No-shock experience"
78	"se98"	0.08	"No-shock experience"
79	"se98"	0.08002515525509	"No-shock experience"
80	"se98"	0.129996089166993	"No-shock experience"
81	"se98"	0.220018593120545	"No-shock experience"
82	"se98"	0.219984567901235	"No-shock experience"
83	"se98"	0	"No-shock experience"
84	"se98"	0.179996929689899	"No-shock experience"
85	"se98"	0.400015270672673	"No-shock experience"
86	"se98"	0.4	"No-shock experience"
87	"se98"	0.4	"No-shock experience"
88	"se98"	0.4	"No-shock experience"
89	"se98"	0.3999858587287	"No-shock experience"
90	"se98"	0.150017599436818	"No-shock experience"
91	"se98"	0.15	"No-shock experience"
92	"se98"	0.309977734483718	"No-shock experience"
93	"se98"	0.0999790253792911	"No-shock experience"
94	"se98"	0.100027824151363	"No-shock experience"
95	"se98"	0.0999930463806411	"No-shock experience"
96	"se98"	0.249982769315597	"No-shock experience"
97	"se98"	0.0399778285872653	"No-shock experience"
98	"se98"	0.0400276529554096	"No-shock experience"
99	"se98"	0.0399696258456441	"No-shock experience"
100	"se98"	0.04	"No-shock experience"
101	"se98"	0.240008212428141	"No-shock experience"
102	"se98"	0.0299774142769147	"No-shock experience"
103	"se98"	0.0300047843619712	"No-shock experience"
104	"se98"	0.0299815182421795	"No-shock experience"
105	"se98"	0.0299801953151677	"No-shock experience"
106	"se98"	0.029970710442068	"No-shock experience"
107	"se98"	0.0300312542465009	"No-shock experience"
108	"se98"	0.0999932299776589	"No-shock experience"
109	"se98"	0.0600013529053643	"No-shock experience"
110	"se98"	0.0600027181299266	"No-shock experience"
111	"se98"	0.0599810014927399	"No-shock experience"
112	"se98"	0.0600230336698056	"No-shock experience"
113	"se98"	0.0599728629579376	"No-shock experience"
114	"se98"	0	"No-shock experience"
115	"se98"	0	"No-shock experience"
116	"se98"	0.120016328752211	"No-shock experience"
117	"se98"	0.069993830122712	"No-shock experience"
118	"se98"	0.00998553818607534	"No-shock experience"
119	"se98"	0.0100267838747339	"No-shock experience"
120	"se98"	0.16998426704973	"No-shock experience"
121	"se98"	0.169976279227381	"No-shock experience"
122	"se98"	0.169992609016999	"No-shock experience"
123	"se98"	0.230019749835418	"No-shock experience"
124	"se98"	0.0700078003120125	"No-shock experience"
125	"se98"	0.140010351966874	"No-shock experience"
126	"se98"	0.0300123160692293	"No-shock experience"
127	"se98"	0.139985781684224	"No-shock experience"
128	"se98"	0.220023133273358	"No-shock experience"
129	"se98"	0.0399817077154243	"No-shock experience"
130	"se98"	0.0399764844209289	"No-shock experience"
131	"se98"	0.0399921966445572	"No-shock experience"
132	"se98"	0.0400155904898012	"No-shock experience"
133	"se98"	0.0400260331923202	"No-shock experience"
134	"se98"	0.0400129912309191	"No-shock experience"
135	"se98"	0.169975505994586	"No-shock experience"
136	"se98"	0.170028445823636	"No-shock experience"
137	"se98"	0.169982032854209	"No-shock experience"
138	"se98"	0.170022941626306	"No-shock experience"
139	"se98"	0.0400182493645311	"No-shock experience"
140	"se98"	0.0400155652117517	"No-shock experience"
141	"se98"	0.209990331936835	"No-shock experience"
142	"se98"	0.0399768622662125	"No-shock experience"
143	"se98"	0.0399845966240934	"No-shock experience"
144	"se98"	0.160005116070858	"No-shock experience"
145	"se98"	0.0399974319465845	"No-shock experience"
146	"se98"	0.0399820593323509	"No-shock experience"
147	"se98"	0.04	"No-shock experience"
148	"se98"	0.0399897297644265	"No-shock experience"
149	"se98"	0.0399897462189182	"No-shock experience"
150	"se98"	0.0800153139356815	"No-shock experience"
151	"se98"	0.0800025580354288	"No-shock experience"
152	"se98"	0.0799923513289566	"No-shock experience"
153	"se98"	0.0799770948654323	"No-shock experience"
154	"se98"	0.0800152409982854	"No-shock experience"
155	"se98"	0	"No-shock experience"
156	"se98"	0	"No-shock experience"
157	"se98"	0	"No-shock experience"
158	"se98"	0.0699804206404345	"No-shock experience"
159	"se98"	0	"No-shock experience"
160	"se98"	0	"No-shock experience"
161	"se98"	0	"No-shock experience"
162	"se98"	0	"No-shock experience"
163	"se98"	0.120015025355287	"No-shock experience"
164	"se98"	0.120019920318725	"No-shock experience"
165	"se98"	0.119982656095144	"No-shock experience"
166	"se98"	0.08	"No-shock experience"
167	"se98"	0	"No-shock experience"
168	"se98"	0	"No-shock experience"
169	"se98"	0	"No-shock experience"
170	"se98"	0	"No-shock experience"
171	"se98"	0	"No-shock experience"
172	"se98"	0	"No-shock experience"
1	"ld103"	NA	"Shock description"
2	"ld103"	NA	"Shock description"
3	"ld103"	NA	"Shock description"
4	"ld103"	NA	"Shock description"
5	"ld103"	NA	"Shock description"
6	"ld103"	NA	"Shock description"
7	"ld103"	NA	"Shock description"
8	"ld103"	NA	"Shock description"
9	"ld103"	NA	"Shock description"
10	"ld103"	NA	"Shock description"
11	"ld103"	NA	"Shock description"
12	"ld103"	NA	"Shock description"
13	"ld103"	NA	"Shock description"
14	"ld103"	NA	"Shock description"
15	"ld103"	NA	"Shock description"
16	"ld103"	NA	"Shock description"
17	"ld103"	NA	"Shock description"
18	"ld103"	NA	"Shock description"
19	"ld103"	NA	"Shock description"
20	"ld103"	NA	"Shock description"
21	"ld103"	NA	"Shock description"
22	"ld103"	NA	"Shock description"
23	"ld103"	NA	"Shock description"
24	"ld103"	NA	"Shock description"
25	"ld103"	NA	"Shock description"
26	"ld103"	NA	"Shock description"
27	"ld103"	NA	"Shock description"
28	"ld103"	NA	"Shock description"
29	"ld103"	NA	"Shock description"
30	"ld103"	NA	"Shock description"
31	"ld103"	NA	"Shock description"
32	"ld103"	NA	"Shock description"
33	"ld103"	NA	"Shock description"
34	"ld103"	NA	"Shock description"
35	"ld103"	NA	"Shock description"
36	"ld103"	NA	"Shock description"
37	"ld103"	NA	"Shock description"
38	"ld103"	NA	"Shock description"
39	"ld103"	NA	"Shock description"
40	"ld103"	NA	"Shock description"
41	"ld103"	NA	"Shock description"
42	"ld103"	NA	"Shock description"
43	"ld103"	NA	"Shock description"
44	"ld103"	NA	"Shock description"
45	"ld103"	NA	"Shock description"
46	"ld103"	NA	"Shock description"
47	"ld103"	NA	"Shock description"
48	"ld103"	NA	"Shock description"
49	"ld103"	NA	"Shock description"
50	"ld103"	NA	"Shock description"
51	"ld103"	NA	"Shock description"
52	"ld103"	NA	"Shock description"
53	"ld103"	NA	"Shock description"
54	"ld103"	NA	"Shock description"
55	"ld103"	NA	"Shock description"
56	"ld103"	NA	"Shock description"
57	"ld103"	NA	"Shock description"
58	"ld103"	NA	"Shock description"
59	"ld103"	NA	"Shock description"
60	"ld103"	NA	"Shock description"
61	"ld103"	NA	"Shock description"
62	"ld103"	NA	"Shock description"
63	"ld103"	NA	"Shock description"
64	"ld103"	NA	"Shock description"
65	"ld103"	NA	"Shock description"
66	"ld103"	NA	"Shock description"
67	"ld103"	NA	"Shock description"
68	"ld103"	NA	"Shock description"
69	"ld103"	NA	"Shock description"
70	"ld103"	NA	"Shock description"
71	"ld103"	NA	"Shock description"
72	"ld103"	NA	"Shock description"
73	"ld103"	NA	"Shock description"
74	"ld103"	NA	"Shock description"
75	"ld103"	NA	"Shock description"
76	"ld103"	NA	"Shock description"
77	"ld103"	NA	"Shock description"
78	"ld103"	NA	"Shock description"
79	"ld103"	NA	"Shock description"
80	"ld103"	NA	"Shock description"
81	"ld103"	NA	"Shock description"
82	"ld103"	NA	"Shock description"
83	"ld103"	NA	"Shock description"
84	"ld103"	NA	"Shock description"
85	"ld103"	NA	"Shock description"
86	"ld103"	NA	"Shock description"
87	"ld103"	NA	"Shock description"
88	"ld103"	NA	"Shock description"
89	"ld103"	NA	"Shock description"
90	"ld103"	NA	"Shock description"
91	"ld103"	NA	"Shock description"
92	"ld103"	NA	"Shock description"
93	"ld103"	NA	"Shock description"
94	"ld103"	NA	"Shock description"
95	"ld103"	NA	"Shock description"
96	"ld103"	NA	"Shock description"
97	"ld103"	NA	"Shock description"
98	"ld103"	NA	"Shock description"
99	"ld103"	NA	"Shock description"
100	"ld103"	0.4	"Shock description"
101	"ld103"	0.510023130300694	"Shock description"
102	"ld103"	0.359980666988884	"Shock description"
103	"ld103"	0.16	"Shock description"
104	"ld103"	0.0200278995615783	"Shock description"
105	"ld103"	0.0199821055770951	"Shock description"
106	"ld103"	0.0200277612532223	"Shock description"
107	"ld103"	0.5	"Shock description"
108	"ld103"	0.68	"Shock description"
109	"ld103"	0.409988272087568	"Shock description"
110	"ld103"	0.100020475020475	"Shock description"
111	"ld103"	0	"Shock description"
112	"ld103"	0	"Shock description"
113	"ld103"	0	"Shock description"
114	"ld103"	0	"Shock description"
115	"ld103"	0	"Shock description"
116	"ld103"	0.49	"Shock description"
117	"ld103"	0.200021010610358	"Shock description"
118	"ld103"	0.0700459843866966	"Shock description"
119	"ld103"	0.329960592182341	"Shock description"
120	"ld103"	0.439983820406512	"Shock description"
121	"ld103"	0.769970267591675	"Shock description"
122	"ld103"	0.26002886002886	"Shock description"
123	"ld103"	0.259968251003829	"Shock description"
124	"ld103"	0.0699880283635694	"Shock description"
125	"ld103"	0.00998991843094125	"Shock description"
126	"ld103"	0	"Shock description"
127	"ld103"	0	"Shock description"
128	"ld103"	0.16998816998817	"Shock description"
129	"ld103"	0.0399742101869761	"Shock description"
130	"ld103"	0	"Shock description"
131	"ld103"	0.390006429686782	"Shock description"
132	"ld103"	0.389994420680677	"Shock description"
133	"ld103"	0.389998061639853	"Shock description"
134	"ld103"	0.390011659541391	"Shock description"
135	"ld103"	0.389985245296938	"Shock description"
136	"ld103"	0.16003726129483	"Shock description"
137	"ld103"	0.399981503745492	"Shock description"
138	"ld103"	0.450004565793078	"Shock description"
139	"ld103"	0.0300136425648022	"Shock description"
140	"ld103"	0.240031046861356	"Shock description"
141	"ld103"	0.0300075728890572	"Shock description"
142	"ld103"	0.0300254933434048	"Shock description"
143	"ld103"	0	"Shock description"
144	"ld103"	0.2	"Shock description"
145	"ld103"	0.0100207978823974	"Shock description"
146	"ld103"	0.00999811356347859	"Shock description"
147	"ld103"	0	"Shock description"
148	"ld103"	0.330015026296018	"Shock description"
149	"ld103"	0.3300302000755	"Shock description"
150	"ld103"	0.480011130692886	"Shock description"
151	"ld103"	0.0599828620394173	"Shock description"
152	"ld103"	0.520026575550494	"Shock description"
153	"ld103"	0.0899923896499239	"Shock description"
154	"ld103"	0.00997056309942076	"Shock description"
155	"ld103"	0.0100445370984554	"Shock description"
156	"ld103"	0.460009465215334	"Shock description"
157	"ld103"	0.00995975855130785	"Shock description"
158	"ld103"	0.170006010819475	"Shock description"
159	"ld103"	0.00998487140695915	"Shock description"
160	"ld103"	0.33001708371018	"Shock description"
161	"ld103"	0	"Shock description"
162	"ld103"	0	"Shock description"
163	"ld103"	0.0299684542586751	"Shock description"
164	"ld103"	0.230005895067793	"Shock description"
165	"ld103"	0.189993172729933	"Shock description"
166	"ld103"	0.110015618898868	"Shock description"
167	"ld103"	0.110035211267606	"Shock description"
168	"ld103"	0.110001938360147	"Shock description"
169	"ld103"	0.110002905006294	"Shock description"
170	"ld103"	0.0199532801245863	"Shock description"
171	"ld103"	0.0900455558786469	"Shock description"
172	"ld103"	0.0899757869249395	"Shock description"
1	"ld107"	NA	"Shock description"
2	"ld107"	NA	"Shock description"
3	"ld107"	NA	"Shock description"
4	"ld107"	NA	"Shock description"
5	"ld107"	NA	"Shock description"
6	"ld107"	NA	"Shock description"
7	"ld107"	NA	"Shock description"
8	"ld107"	NA	"Shock description"
9	"ld107"	NA	"Shock description"
10	"ld107"	NA	"Shock description"
11	"ld107"	NA	"Shock description"
12	"ld107"	NA	"Shock description"
13	"ld107"	NA	"Shock description"
14	"ld107"	NA	"Shock description"
15	"ld107"	NA	"Shock description"
16	"ld107"	NA	"Shock description"
17	"ld107"	NA	"Shock description"
18	"ld107"	NA	"Shock description"
19	"ld107"	NA	"Shock description"
20	"ld107"	NA	"Shock description"
21	"ld107"	NA	"Shock description"
22	"ld107"	NA	"Shock description"
23	"ld107"	NA	"Shock description"
24	"ld107"	NA	"Shock description"
25	"ld107"	NA	"Shock description"
26	"ld107"	NA	"Shock description"
27	"ld107"	NA	"Shock description"
28	"ld107"	NA	"Shock description"
29	"ld107"	NA	"Shock description"
30	"ld107"	NA	"Shock description"
31	"ld107"	NA	"Shock description"
32	"ld107"	NA	"Shock description"
33	"ld107"	NA	"Shock description"
34	"ld107"	NA	"Shock description"
35	"ld107"	NA	"Shock description"
36	"ld107"	NA	"Shock description"
37	"ld107"	NA	"Shock description"
38	"ld107"	NA	"Shock description"
39	"ld107"	NA	"Shock description"
40	"ld107"	NA	"Shock description"
41	"ld107"	NA	"Shock description"
42	"ld107"	NA	"Shock description"
43	"ld107"	NA	"Shock description"
44	"ld107"	NA	"Shock description"
45	"ld107"	NA	"Shock description"
46	"ld107"	NA	"Shock description"
47	"ld107"	NA	"Shock description"
48	"ld107"	NA	"Shock description"
49	"ld107"	NA	"Shock description"
50	"ld107"	NA	"Shock description"
51	"ld107"	NA	"Shock description"
52	"ld107"	NA	"Shock description"
53	"ld107"	NA	"Shock description"
54	"ld107"	NA	"Shock description"
55	"ld107"	NA	"Shock description"
56	"ld107"	NA	"Shock description"
57	"ld107"	NA	"Shock description"
58	"ld107"	NA	"Shock description"
59	"ld107"	NA	"Shock description"
60	"ld107"	NA	"Shock description"
61	"ld107"	NA	"Shock description"
62	"ld107"	NA	"Shock description"
63	"ld107"	NA	"Shock description"
64	"ld107"	NA	"Shock description"
65	"ld107"	NA	"Shock description"
66	"ld107"	NA	"Shock description"
67	"ld107"	NA	"Shock description"
68	"ld107"	NA	"Shock description"
69	"ld107"	NA	"Shock description"
70	"ld107"	NA	"Shock description"
71	"ld107"	NA	"Shock description"
72	"ld107"	NA	"Shock description"
73	"ld107"	NA	"Shock description"
74	"ld107"	NA	"Shock description"
75	"ld107"	NA	"Shock description"
76	"ld107"	NA	"Shock description"
77	"ld107"	NA	"Shock description"
78	"ld107"	NA	"Shock description"
79	"ld107"	NA	"Shock description"
80	"ld107"	NA	"Shock description"
81	"ld107"	NA	"Shock description"
82	"ld107"	NA	"Shock description"
83	"ld107"	NA	"Shock description"
84	"ld107"	NA	"Shock description"
85	"ld107"	NA	"Shock description"
86	"ld107"	NA	"Shock description"
87	"ld107"	NA	"Shock description"
88	"ld107"	NA	"Shock description"
89	"ld107"	NA	"Shock description"
90	"ld107"	NA	"Shock description"
91	"ld107"	NA	"Shock description"
92	"ld107"	NA	"Shock description"
93	"ld107"	NA	"Shock description"
94	"ld107"	NA	"Shock description"
95	"ld107"	NA	"Shock description"
96	"ld107"	NA	"Shock description"
97	"ld107"	NA	"Shock description"
98	"ld107"	NA	"Shock description"
99	"ld107"	NA	"Shock description"
100	"ld107"	0.61	"Shock description"
101	"ld107"	0.630018939393939	"Shock description"
102	"ld107"	0.5	"Shock description"
103	"ld107"	0.170004837929366	"Shock description"
104	"ld107"	0.0200375086368572	"Shock description"
105	"ld107"	0.019992121331495	"Shock description"
106	"ld107"	0.0600137511049995	"Shock description"
107	"ld107"	0.160019598236159	"Shock description"
108	"ld107"	0.219998056554271	"Shock description"
109	"ld107"	0.200019457145637	"Shock description"
110	"ld107"	0.0199721780604134	"Shock description"
111	"ld107"	0	"Shock description"
112	"ld107"	0	"Shock description"
113	"ld107"	0	"Shock description"
114	"ld107"	0	"Shock description"
115	"ld107"	0	"Shock description"
116	"ld107"	0.0500342700479781	"Shock description"
117	"ld107"	0.0300117693213025	"Shock description"
118	"ld107"	0	"Shock description"
119	"ld107"	0.0299559471365639	"Shock description"
120	"ld107"	0.100009719117504	"Shock description"
121	"ld107"	0.140015449980688	"Shock description"
122	"ld107"	0.189974120578932	"Shock description"
123	"ld107"	0.280011245431543	"Shock description"
124	"ld107"	0.48001107930939	"Shock description"
125	"ld107"	0.569990020865463	"Shock description"
126	"ld107"	0.13001013544642	"Shock description"
127	"ld107"	0.130020172382175	"Shock description"
128	"ld107"	0.189968080255358	"Shock description"
129	"ld107"	0.0299611614573701	"Shock description"
130	"ld107"	0	"Shock description"
131	"ld107"	0.049958521522721	"Shock description"
132	"ld107"	0.0500184229918939	"Shock description"
133	"ld107"	0	"Shock description"
134	"ld107"	0	"Shock description"
135	"ld107"	0.0500091928663357	"Shock description"
136	"ld107"	0	"Shock description"
137	"ld107"	0.149990837456478	"Shock description"
138	"ld107"	0.270029133284778	"Shock description"
139	"ld107"	0.0799697513942717	"Shock description"
140	"ld107"	0.080026268880758	"Shock description"
141	"ld107"	0.169995355318161	"Shock description"
142	"ld107"	0.169986104678092	"Shock description"
143	"ld107"	0.169993501067682	"Shock description"
144	"ld107"	0.170016595980085	"Shock description"
145	"ld107"	0.17	"Shock description"
146	"ld107"	0.149986112397	"Shock description"
147	"ld107"	0	"Shock description"
148	"ld107"	0	"Shock description"
149	"ld107"	0	"Shock description"
150	"ld107"	0	"Shock description"
151	"ld107"	0	"Shock description"
152	"ld107"	0	"Shock description"
153	"ld107"	0	"Shock description"
154	"ld107"	0	"Shock description"
155	"ld107"	0	"Shock description"
156	"ld107"	0	"Shock description"
157	"ld107"	0	"Shock description"
158	"ld107"	0.129984558088836	"Shock description"
159	"ld107"	0.039967150287435	"Shock description"
160	"ld107"	0.0900271985494107	"Shock description"
161	"ld107"	0.149990986118623	"Shock description"
162	"ld107"	0.239996411268617	"Shock description"
163	"ld107"	0.370033038664166	"Shock description"
164	"ld107"	0.479978832245546	"Shock description"
165	"ld107"	0.560006967427278	"Shock description"
166	"ld107"	0.160010532783288	"Shock description"
167	"ld107"	0.0499647514980613	"Shock description"
168	"ld107"	0.340022785031987	"Shock description"
169	"ld107"	0.340008783487044	"Shock description"
170	"ld107"	0.020010768126346	"Shock description"
171	"ld107"	0.079982126899017	"Shock description"
172	"ld107"	0.149986608338541	"Shock description"
1	"ld11"	NA	"Shock description"
2	"ld11"	NA	"Shock description"
3	"ld11"	NA	"Shock description"
4	"ld11"	NA	"Shock description"
5	"ld11"	NA	"Shock description"
6	"ld11"	NA	"Shock description"
7	"ld11"	NA	"Shock description"
8	"ld11"	NA	"Shock description"
9	"ld11"	NA	"Shock description"
10	"ld11"	NA	"Shock description"
11	"ld11"	NA	"Shock description"
12	"ld11"	NA	"Shock description"
13	"ld11"	NA	"Shock description"
14	"ld11"	NA	"Shock description"
15	"ld11"	NA	"Shock description"
16	"ld11"	NA	"Shock description"
17	"ld11"	NA	"Shock description"
18	"ld11"	NA	"Shock description"
19	"ld11"	NA	"Shock description"
20	"ld11"	NA	"Shock description"
21	"ld11"	NA	"Shock description"
22	"ld11"	NA	"Shock description"
23	"ld11"	NA	"Shock description"
24	"ld11"	NA	"Shock description"
25	"ld11"	NA	"Shock description"
26	"ld11"	NA	"Shock description"
27	"ld11"	NA	"Shock description"
28	"ld11"	NA	"Shock description"
29	"ld11"	NA	"Shock description"
30	"ld11"	NA	"Shock description"
31	"ld11"	NA	"Shock description"
32	"ld11"	NA	"Shock description"
33	"ld11"	NA	"Shock description"
34	"ld11"	NA	"Shock description"
35	"ld11"	NA	"Shock description"
36	"ld11"	NA	"Shock description"
37	"ld11"	NA	"Shock description"
38	"ld11"	NA	"Shock description"
39	"ld11"	NA	"Shock description"
40	"ld11"	NA	"Shock description"
41	"ld11"	NA	"Shock description"
42	"ld11"	NA	"Shock description"
43	"ld11"	NA	"Shock description"
44	"ld11"	NA	"Shock description"
45	"ld11"	NA	"Shock description"
46	"ld11"	NA	"Shock description"
47	"ld11"	NA	"Shock description"
48	"ld11"	NA	"Shock description"
49	"ld11"	NA	"Shock description"
50	"ld11"	NA	"Shock description"
51	"ld11"	NA	"Shock description"
52	"ld11"	NA	"Shock description"
53	"ld11"	NA	"Shock description"
54	"ld11"	NA	"Shock description"
55	"ld11"	NA	"Shock description"
56	"ld11"	NA	"Shock description"
57	"ld11"	NA	"Shock description"
58	"ld11"	NA	"Shock description"
59	"ld11"	NA	"Shock description"
60	"ld11"	NA	"Shock description"
61	"ld11"	NA	"Shock description"
62	"ld11"	NA	"Shock description"
63	"ld11"	NA	"Shock description"
64	"ld11"	NA	"Shock description"
65	"ld11"	NA	"Shock description"
66	"ld11"	NA	"Shock description"
67	"ld11"	NA	"Shock description"
68	"ld11"	NA	"Shock description"
69	"ld11"	NA	"Shock description"
70	"ld11"	NA	"Shock description"
71	"ld11"	NA	"Shock description"
72	"ld11"	NA	"Shock description"
73	"ld11"	NA	"Shock description"
74	"ld11"	NA	"Shock description"
75	"ld11"	NA	"Shock description"
76	"ld11"	NA	"Shock description"
77	"ld11"	NA	"Shock description"
78	"ld11"	NA	"Shock description"
79	"ld11"	NA	"Shock description"
80	"ld11"	NA	"Shock description"
81	"ld11"	NA	"Shock description"
82	"ld11"	NA	"Shock description"
83	"ld11"	NA	"Shock description"
84	"ld11"	NA	"Shock description"
85	"ld11"	NA	"Shock description"
86	"ld11"	NA	"Shock description"
87	"ld11"	NA	"Shock description"
88	"ld11"	NA	"Shock description"
89	"ld11"	NA	"Shock description"
90	"ld11"	NA	"Shock description"
91	"ld11"	NA	"Shock description"
92	"ld11"	NA	"Shock description"
93	"ld11"	NA	"Shock description"
94	"ld11"	NA	"Shock description"
95	"ld11"	NA	"Shock description"
96	"ld11"	NA	"Shock description"
97	"ld11"	NA	"Shock description"
98	"ld11"	NA	"Shock description"
99	"ld11"	NA	"Shock description"
100	"ld11"	0.77	"Shock description"
101	"ld11"	0.99	"Shock description"
102	"ld11"	0.990012249128427	"Shock description"
103	"ld11"	0	"Shock description"
104	"ld11"	0	"Shock description"
105	"ld11"	0	"Shock description"
106	"ld11"	1	"Shock description"
107	"ld11"	1	"Shock description"
108	"ld11"	1	"Shock description"
109	"ld11"	1	"Shock description"
110	"ld11"	0	"Shock description"
111	"ld11"	0	"Shock description"
112	"ld11"	0	"Shock description"
113	"ld11"	0	"Shock description"
114	"ld11"	0	"Shock description"
115	"ld11"	0	"Shock description"
116	"ld11"	0	"Shock description"
117	"ld11"	0	"Shock description"
118	"ld11"	0	"Shock description"
119	"ld11"	0	"Shock description"
120	"ld11"	0	"Shock description"
121	"ld11"	1	"Shock description"
122	"ld11"	1	"Shock description"
123	"ld11"	1	"Shock description"
124	"ld11"	1	"Shock description"
125	"ld11"	1	"Shock description"
126	"ld11"	0.449987121147076	"Shock description"
127	"ld11"	1	"Shock description"
128	"ld11"	1	"Shock description"
129	"ld11"	0.349963846710051	"Shock description"
130	"ld11"	0.350023009664059	"Shock description"
131	"ld11"	0.739981949458484	"Shock description"
132	"ld11"	1	"Shock description"
133	"ld11"	0	"Shock description"
134	"ld11"	0	"Shock description"
135	"ld11"	1	"Shock description"
136	"ld11"	1	"Shock description"
137	"ld11"	1	"Shock description"
138	"ld11"	1	"Shock description"
139	"ld11"	1	"Shock description"
140	"ld11"	1	"Shock description"
141	"ld11"	1	"Shock description"
142	"ld11"	1	"Shock description"
143	"ld11"	1	"Shock description"
144	"ld11"	1	"Shock description"
145	"ld11"	1	"Shock description"
146	"ld11"	0	"Shock description"
147	"ld11"	0	"Shock description"
148	"ld11"	0	"Shock description"
149	"ld11"	0	"Shock description"
150	"ld11"	1	"Shock description"
151	"ld11"	1	"Shock description"
152	"ld11"	1	"Shock description"
153	"ld11"	1	"Shock description"
154	"ld11"	1	"Shock description"
155	"ld11"	1	"Shock description"
156	"ld11"	0	"Shock description"
157	"ld11"	0	"Shock description"
158	"ld11"	1	"Shock description"
159	"ld11"	1	"Shock description"
160	"ld11"	1	"Shock description"
161	"ld11"	1	"Shock description"
162	"ld11"	1	"Shock description"
163	"ld11"	1	"Shock description"
164	"ld11"	1	"Shock description"
165	"ld11"	1	"Shock description"
166	"ld11"	1	"Shock description"
167	"ld11"	0	"Shock description"
168	"ld11"	1	"Shock description"
169	"ld11"	1	"Shock description"
170	"ld11"	0	"Shock description"
171	"ld11"	0	"Shock description"
172	"ld11"	0	"Shock description"
1	"ld111"	NA	"Shock description"
2	"ld111"	NA	"Shock description"
3	"ld111"	NA	"Shock description"
4	"ld111"	NA	"Shock description"
5	"ld111"	NA	"Shock description"
6	"ld111"	NA	"Shock description"
7	"ld111"	NA	"Shock description"
8	"ld111"	NA	"Shock description"
9	"ld111"	NA	"Shock description"
10	"ld111"	NA	"Shock description"
11	"ld111"	NA	"Shock description"
12	"ld111"	NA	"Shock description"
